time,open,high,low,close,PlotCandle (Цена откр.),PlotCandle (Макс.,PlotCandle (Мин.),PlotCandle (Закрыть),Kernel Regression Estimate,Distance Above Kernel,Distance Below Kernel,Buy,Sell,StopBuy,StopSell,Upper Envelope: Far,Upper Envelope: Average,Upper Envelope: Near,Envelope Midline,Lower Envelope: Near,Lower Envelope: Average,Lower Envelope: Far,Chars,Chars,Chars,Chars,Shapes,Shapes
1771090200,69794.6,69854.4,69632,69754.1,69794.6,69854.4,69632,69754.1,69709.54454632195,,,,,,,71530.62588786097,70862.03317593317,70193.44046400538,69707.191218967,69220.94197392861,68552.34926200082,67883.75655007303,0,0,0,0,,
1771091100,69754.1,69787.2,69651.9,69710.9,69754.1,69787.2,69651.9,69710.9,69714.57161448468,,,,,,,71534.89786057764,70866.61235446717,70198.32684835671,69712.3010257309,69226.2752031051,68557.98969699464,67889.70419088418,0,0,0,0,,
1771092000,69710.9,69832,69641.6,69732.8,69710.9,69832,69641.6,69732.8,69720.95438264242,,,,,69832,,71539.21181556485,70871.69359221747,70204.1753688701,69718.70757007202,69233.23977127393,68565.72154792656,67898.20332457918,0,0,0,0,,
1771092900,69732.8,69810,69693,69707.3,69732.8,69810,69693,69707.3,69721.96097457828,,,,,,,71535.95796429363,70870.06841133651,70204.17885837938,69719.89554713784,69235.6122358963,68569.72268293917,67903.83312998206,0,0,0,0,,
1771093800,69707.4,69778,69650,69703.5,69707.4,69778,69650,69703.5,69721.0386548807,,,,69778,,,71528.95061604229,70865.38543686122,70201.82025768014,69719.2274000939,69236.63454250767,68573.06936332659,67909.50418414552,0,0,0,0,,
1771094700,69703.6,69769.2,69671,69741,69703.6,69769.2,69671,69741,69724.63052514756,,,,,,,71524.22209283465,70863.7633070143,70203.30452119396,69722.97085877917,69242.63719636438,68582.17841054403,67921.71962472369,0,0,0,0,,
1771095600,69741.1,69830.8,69685.8,69724.8,69741.1,69830.8,69685.8,69724.8,69725.23909915754,,,69685.8,,,,71515.63836546765,70858.6490786061,70201.65979174456,69723.84940129981,69246.03901085506,68589.04972399352,67932.06043713198,0,0,0,0,,
1771096500,69724.8,69859.8,69573.8,69809.2,69724.8,69859.8,69573.8,69809.2,69737.72632771308,,,,,,,71520.37764119453,70866.20091271415,70212.02418423376,69736.25929079347,69260.49439735319,68606.3176688728,67952.14094039242,0,0,0,0,,
1771097400,69809.1,69884.8,69771.7,69859.7,69809.1,69884.8,69771.7,69859.7,69757.1060677324,,,,,,,71530.69174412068,70879.73099229527,70228.77024046986,69755.3442391423,69281.91823781474,68630.95748598933,67979.99673416393,0,0,0,0,,
1771098300,69859.7,69897.1,69790,69849,69859.7,69897.1,69790,69849,69773.99151405042,,,,,,,71537.46746960544,70890.11564739142,70242.7638251774,69771.96249993084,69301.16117468428,68653.80935247027,68006.45753025624,0,0,0,0,,
1771099200,69848.9,69969.8,69768.8,69795.4,69848.9,69969.8,69768.8,69795.4,69781.5916566855,,,,,69969.8,,71535.92375833415,70891.91972437585,70247.91569041756,69779.54912026608,69311.1825501146,68667.1785161563,68023.17448219801,0,0,0,0,,
1771100100,69795.5,69881.7,69682,69799.2,69795.5,69881.7,69682,69799.2,69788.03348231723,,,,,,,71533.9818032994,70893.04718956666,70252.1125758339,69785.97831130099,69319.84404676808,68678.90943303533,68037.97481930259,0,0,0,0,,
1771101000,69799.1,69950.2,69780,69917,69799.1,69950.2,69780,69917,69809.98190298553,,,,,,,71547.33314668894,70909.3756145344,70271.41808237984,69807.44896808562,69343.4798537914,68705.52232163685,68067.5647894823,0,0,0,0,,
1771101900,69917,69999,69909.1,69987.4,69917,69999,69909.1,69987.4,69840.37336049262,,,,,,,71567.72190366487,70933.17300954778,70298.62411543068,69837.13401061825,69375.64390580582,68741.09501168871,68106.54611757162,0,0,0,0,,
1771102800,69987.5,70230.6,69987.4,70175,69987.5,70230.6,69987.4,70175,69895.69631907878,,,,,,,71613.88721872806,70982.17611485592,70350.46501098378,69891.03875362223,69431.61249626067,68799.90139238854,68168.19028851639,0,0,0,0,,
1771103700,70174.9,70223.3,69944.1,69962.1,70174.9,70223.3,69944.1,69962.1,69916.4737289689,,,,,,,71628.75584270447,70999.08712429734,70369.41840589019,69911.4775197759,69453.53663366161,68823.86791525446,68194.19919684733,0,0,0,0,,
1771104600,69962.1,69987.5,69600,69821,69962.1,69987.5,69600,69821,69912.37139387042,,,,,,,71623.53294594967,70994.44783699916,70365.36272804864,69907.84628517553,69450.32984230242,68821.24473335191,68192.15962440139,0,0,0,0,,
1771105500,69821,69898.5,69760.9,69896.4,69821,69898.5,69760.9,69896.4,69915.50024239028,,,,,,,71624.7291733952,70996.47541850968,70368.22166362418,69911.30984188926,69454.39802015435,68826.14426526884,68197.89051038332,0,0,0,0,,
1771106400,69896.4,70000,69809.3,69966,69896.4,70000,69809.3,69966,69926.02311438856,,,,,,,71633.23303424138,71005.78951454227,70378.34599484314,69922.02343506196,69465.70087528077,68838.25735558165,68210.81383588254,0,0,0,0,,
1771107300,69966,69966.1,69737,69900.9,69966,69966.1,69737,69900.9,69924.98482097703,,,,,,,71631.17969731968,71004.33489201166,70377.49008670362,69921.60295557052,69465.71582443741,68838.87101912938,68212.02621382136,0,0,0,0,,
1771108200,69901,69992.7,69883.9,69948,69901,69992.7,69883.9,69948,69929.34346710569,,,,,,,71632.7257590247,71007.09609163829,70381.46642425188,69926.46302978904,69471.4596353262,68845.82996793979,68220.20030055338,0,0,0,0,,
1771109100,69947.9,70065,69906.1,69927.3,69947.9,70065,69906.1,69927.3,69929.795995438,,,,,,,71629.65489059164,71005.54311399639,70381.43133740113,69927.53186351366,69473.6323896262,68849.52061303094,68225.40883643569,0,0,0,0,,
1771110000,69927.3,69974,69866.1,69942.4,69927.3,69974,69866.1,69942.4,69931.91333364359,,,,,,,71626.4674250702,71004.49156577597,70382.51570648173,69930.16962699502,69477.8235475083,68855.84768821407,68233.87182891984,0,0,0,0,,
1771110900,69942.9,69984.6,69678.1,69794,69942.9,69984.6,69678.1,69794,69912.12666592977,,,,69984.6,,,71603.88122803628,70983.32830070614,70362.775373376,69911.46415349955,69460.15293362309,68839.60000629295,68219.04707896282,0,0,0,0,,
1771111800,69794.1,69822.1,69739.6,69778,69794.1,69822.1,69739.6,69778,69890.23766206793,,,,,,,71577.19684082057,70958.78286189419,70340.3688829678,69890.61326193043,69440.85764089305,68822.44366196667,68204.02968304028,0,0,0,0,,
1771112700,69777.9,69833.3,69736,69795.4,69777.9,69833.3,69736,69795.4,69871.98523367629,,,,,,,71552.35058740865,70936.65611478008,70320.96164215152,69873.1838438762,69425.40604560089,68809.71157297233,68194.01710034376,0,0,0,0,,
1771113600,69795.4,69827.3,69629.2,69648.5,69795.4,69827.3,69629.2,69648.5,69834.13029385768,,,,,,,71508.74505660472,70895.64185407363,70282.53865154255,69836.64541333812,69390.75217513369,68777.6489726026,68164.54577007152,0,0,0,0,,
1771114500,69648.5,69734.6,69598.2,69667.1,69648.5,69734.6,69598.2,69667.1,69801.61100814363,,,,,,69598.2,71469.59483293933,70859.31017875689,70249.02552457445,69805.1821397145,69361.33875485454,68751.0541006721,68140.76944648966,0,0,0,0,,
1771115400,69667.1,69732.8,69593.1,69594.1,69667.1,69732.8,69593.1,69594.1,69762.01006592881,,,,,,,71423.01976512402,70815.71779345238,70208.41582178074,69766.741660565,69325.06749934927,68717.76552767763,68110.463556006,0,0,0,0,,
1771116300,69594,69772.6,69562,69743.4,69594,69772.6,69562,69743.4,69748.43472227917,,,,,,,71402.46845306273,70797.81604407754,70193.16363509237,69753.41642855768,69313.669222023,68709.01681303783,68104.36440405264,0,0,0,0,,
1771117200,69743.4,69872.1,69718.6,69872.1,69743.4,69872.1,69718.6,69872.1,69758.02184851361,,,,,,,71404.19133614853,70802.20729065486,70200.22324516116,69762.4166666203,69324.61008807943,68722.62604258573,68120.64199709205,0,0,0,0,,
1771118100,69872,69872,69431.8,69492.9,69872,69872,69431.8,69492.9,69715.81232494803,,,,,,,71360.570455165,70759.40766069345,70158.24486622192,69721.03556115172,69283.8262560815,68682.66346160998,68081.50066713843,0,0,0,0,69492.9,
1771119000,69492.9,69640,69316,69376.2,69492.9,69640,69316,69376.2,69659.6169156924,,,,,,,71306.0738044357,70704.69918856476,70103.32457269383,69665.96121569679,69228.59785869975,68627.22324282883,68025.84862695789,0,0,0,0,,
1771119900,69376.2,69694.1,69352.4,69684.9,69376.2,69694.1,69352.4,69684.9,69652.34158381517,,,,,,,71301.78174798412,70699.15167648147,70096.52160497883,69658.24518934054,69219.96877370225,68617.3387021996,68014.70863069696,0,0,0,0,,
1771120800,69684.9,69726.9,69435.4,69511.6,69684.9,69726.9,69435.4,69511.6,69624.02899600974,,,,,,,71278.62574059289,70674.1560585865,70069.6863765801,69630.07206239362,69190.45774820715,68585.98806620075,67981.51838419435,0,0,0,0,,
1771121700,69511.6,69591,69372.1,69438.1,69511.6,69591,69372.1,69438.1,69588.8654911845,,,,,,,71248.73359920121,70642.44793995992,70036.16228071864,69595.22725581589,69154.29223091314,68548.00657167185,67941.72091243057,0,0,0,0,,
1771122600,69438,69535,69325.9,69478.5,69438,69535,69325.9,69478.5,69563.64825768264,,,,,,,71227.93468316461,70620.03104252345,70012.12740188227,69570.01566323415,69127.90392458603,68520.00028394486,67912.0966433037,0,0,0,0,,
1771123500,69478.4,69546,69403.9,69450.6,69478.4,69546,69403.9,69450.6,69538.55479925005,,,,,,,71205.32283897449,70596.50587527925,69987.68891158403,69544.91293798751,69102.13696439099,68493.32000069576,67884.50303700053,0,0,0,0,,
1771124400,69450.6,69562,69430.5,69430.6,69450.6,69562,69430.5,69430.6,69514.63016861094,,,,,,,71181.66759605915,70572.72914225468,69963.79068845022,69520.9263584106,69078.06202837097,68469.1235745665,67860.18512076203,0,0,0,0,,
1771125300,69430.6,69553.8,69412,69412,69430.6,69553.8,69412,69412,69491.93709351544,,,,,,,71157.29454022954,70548.9272399179,69940.55993960626,69498.11099392506,69055.66204824386,68447.29474793222,67838.92744762058,0,0,0,0,,
1771126200,69412.1,69503.5,69212.2,69327.5,69412.1,69503.5,69212.2,69327.5,69460.6991321041,,,,,,,71125.55564416012,70517.41528014006,69909.27491612002,69466.99101501453,69024.70711390904,68416.566749889,67808.42638586894,0,0,0,0,,
1771127100,69327.9,69967.4,69327.9,69926,69327.9,69967.4,69327.9,69926,69520.37638981223,,,69327.9,,,,71189.2168777876,70578.64984072853,69968.08280366943,69524.03404944463,69079.98529521983,68469.41825816073,67858.85122110165,0,0,0,0,,
1771128000,69925.9,70441.6,69925.9,70406.1,69925.9,70441.6,69925.9,70406.1,69652.11341306826,,,,,,,71327.6858691175,70712.89331076684,70098.10075241617,69650.9788917975,69203.85703117882,68589.06447282815,67974.27191447749,0,0,0,0,,
1771128900,70406.2,70499.8,70139.6,70170.9,70406.2,70499.8,70139.6,70170.9,69747.08395325764,,,,,,,71432.317852282,70812.64364006685,70192.96942785168,69742.29727351338,69291.62511917508,68671.95090695992,68052.27669474477,0,0,0,0,,
1771129800,70170.9,70351.6,70161.7,70206.8,70170.9,70351.6,70161.7,70206.8,69840.01536084815,,,,,,,71533.40871802621,70909.46005444779,70285.51139086936,69831.7305446305,69377.94969839163,68754.0010348132,68130.05237123478,0,0,0,0,,
1771130700,70206.9,70322.1,70077,70157,70206.9,70322.1,70077,70157,69915.35267780222,,,,,70322.1,,71616.63910133463,70988.78795515953,70360.93680898444,69904.31779358436,69447.69877818428,68819.84763200919,68191.99648583408,0,0,0,0,,
1771131600,70156.9,70266.9,70101.5,70170,70156.9,70266.9,70101.5,70170,69980.51726444009,,,,,,,71687.74139430835,71056.9537258285,70426.16605734864,69967.41138936329,69508.65672137793,68877.86905289808,68247.08138441823,0,0,0,0,,
1771132500,70170.1,70467.8,70136.6,70300,70170.1,70467.8,70136.6,70300,70052.20902893819,,,,,,,71765.9243079957,71132.10532764935,70498.286347303,70037.3270888693,69576.36783043559,68942.54885008924,68308.72986974289,0,0,0,0,,
1771133400,70300.1,70391.4,70243.5,70330.3,70300.1,70391.4,70243.5,70330.3,70116.20680923149,,,,,,,71834.23613968538,71198.4698075632,70562.70347544103,70100.32796117035,69637.95244689967,69002.18611477749,68366.41978265531,0,0,0,0,,
1771134300,70330.4,70418.4,70229.3,70235.9,70330.4,70418.4,70229.3,70235.9,70154.95205874172,,,,,,,71876.4946440509,71239.54069650607,70602.58674896126,70139.3475143832,69676.10827980515,69039.15433226034,68402.20038471551,0,0,0,0,,
1771135200,70235.9,70260,70150,70201.5,70235.9,70260,70150,70201.5,70178.47889871532,,,,,,,71901.1706903881,71264.21382648643,70627.25696258477,70164.01560701992,69700.77425145506,69063.8173875534,68426.86052365173,0,0,0,0,,
1771136100,70201.5,70514.8,70173.1,70348.2,70201.5,70514.8,70173.1,70348.2,70215.08118152275,,,,,,,71939.97311966996,71302.57642393027,70665.17972819059,70201.61849492537,69738.05726166014,69100.66056592047,68463.26387018077,0,0,0,0,,
1771137000,70348.3,70506.8,70329,70329,70348.3,70506.8,70329,70329,70242.19722909217,,,,,,,71968.20757408485,71330.90696251942,70693.60635095401,70230.11499708825,69766.6236432225,69129.32303165708,68492.02242009166,0,0,0,0,,
1771137900,70329,70395.5,70253.9,70370.2,70329,70395.5,70253.9,70370.2,70269.71749643839,,,,,,,71994.91424858781,71358.39885895024,70721.88346931268,70258.96318593991,69796.04290256713,69159.52751292958,68523.012123292,0,0,0,0,,
1771138800,70370.2,70399.9,70275.5,70384.8,70370.2,70399.9,70275.5,70384.8,70294.63438215591,,,,,,,72016.98955866518,71381.97625850694,70746.96295834871,70285.13510368818,69823.30724902765,69188.29394886942,68553.28064871118,0,0,0,0,,
1771139700,70384.8,70865.1,70358.2,70642.5,70384.8,70865.1,70358.2,70642.5,70352.9127674255,,,,,,,72076.25500483098,71440.8955922147,70805.53617959842,70343.45660678658,69881.37703397474,69246.01762135846,68610.65820874218,0,0,0,0,,
1771140600,70642.4,70907.7,70550,70700.8,70642.4,70907.7,70550,70700.8,70415.20404558144,,,,,,,72141.5924025633,71505.00228999073,70868.41217741817,70405.43755009267,69942.46292276717,69305.8728101946,68669.28269762204,0,0,0,0,,
1771141500,70700.7,70790.1,70640.6,70784,70700.7,70790.1,70640.6,70784,70483.97220239606,,,,,,,72211.59798554542,71574.29210321902,70936.98622089262,70473.49103374615,70009.99584659968,69372.68996427328,68735.38408194688,0,0,0,0,,
1771142400,70784,70938.5,70687.3,70699.9,70784,70938.5,70687.3,70699.9,70533.55816791774,,,,,,,72263.14040568106,71625.01724632035,70986.89408695963,70522.80451651548,70058.71494607133,69420.5917867106,68782.4686273499,0,0,0,0,,
1771143300,70699.9,70790.2,70521.3,70530.9,70699.9,70790.2,70521.3,70530.9,70550.76863774974,,,,,,,72283.69202757963,71644.57526784032,71005.458508101,70540.64631919969,70075.83413029838,69436.71737055905,68797.60061081975,0,0,0,0,,
1771144200,70531,70572.3,70114.8,70288,70531,70572.3,70114.8,70288,70525.28829092218,,,,70572.3,,,72266.54036099638,71625.07119218317,70983.60202336995,70517.0789915058,70050.55595964164,69409.08679082843,68767.61762201521,0,0,0,0,,
1771145100,70288.1,70421.4,70255.2,70405.1,70288.1,70421.4,70255.2,70405.1,70511.61596912921,,,,,,,72259.26558790283,71616.04901024219,70972.83243258155,70505.03855791927,70037.24468325698,69394.02810559634,68750.8115279357,0,0,0,0,,
1771146000,70405.1,70628,70336.7,70542,70405.1,70628,70336.7,70542,70515.19147249594,,,,,,,72269.22065222895,71624.0995487754,70978.97844532185,70509.79946099198,70040.62047666212,69395.49937320857,68750.37826975502,0,0,0,0,,
1771146900,70542.1,70596.3,70470,70592,70542.1,70596.3,70470,70592,70524.96321443192,,,70470,,,,72282.60749401839,71636.53101609384,70990.45453816929,70520.58073604234,70050.70693391538,69404.63045599083,68758.55397806628,0,0,0,0,,
1771147800,70591.9,70592,70409,70464.6,70591.9,70592,70409,70464.6,70515.77586013816,,,,,,,72275.95834194138,71629.50053720808,70983.04273247477,70512.89160175963,70042.7404710445,69396.28266631119,68749.82486157789,0,0,0,0,,
1771148700,70464.6,70480,70330.7,70382.5,70464.6,70480,70330.7,70382.5,70494.751342806,,,,,,,72255.59877850443,71609.51227427533,70963.42577004625,70493.54467606146,70023.66358207667,69377.57707784759,68731.49057361849,0,0,0,0,,
1771149600,70382.5,70424.6,70166.9,70262.1,70382.5,70424.6,70166.9,70262.1,70457.12258787235,,,,70424.6,,,72218.94954035793,71573.21557658724,70927.48161281657,70457.85691189244,69988.2322109683,69342.49824719763,68696.76428342694,0,0,0,0,,
1771150500,70262,70419.9,70185.8,70400.9,70262,70419.9,70185.8,70400.9,70441.74143238182,,,,,,,72203.43628702643,71558.12458803135,70912.81288903626,70443.4952897671,69974.17769049795,69328.86599150285,68683.55429250778,0,0,0,0,,
1771151400,70400.8,70426,70253.7,70425.1,70400.8,70426,70253.7,70425.1,70432.65609901649,,,,,,,72192.6321647686,71548.15872163394,70903.68527849928,70434.9773198559,69966.26936121251,69321.79591807786,68677.3224749432,0,0,0,0,,
1771152300,70425.1,70487.8,70382.6,70389.5,70425.1,70487.8,70382.6,70389.5,70421.11391607326,,,,,,,72177.05137889636,71534.21153827918,70891.371697662,70423.85181357678,69956.33192949156,69313.49208887438,68670.6522482572,0,0,0,0,,
1771153200,70389.6,70514.6,70379.9,70379.9,70389.6,70514.6,70379.9,70379.9,70410.65859033582,,,,,,,72160.90371031745,71520.23171700878,70879.55972370009,70413.61645583923,69947.67318797838,69307.00119466969,68666.32920136102,0,0,0,0,,
1771154100,70380,70445.9,70320,70353.7,70380,70445.9,70320,70353.7,70398.61387853169,,,,70445.9,,,72141.66926466872,71503.67938988135,70865.68951509398,70401.69687888498,69937.70424267597,69299.7143678886,68661.72449310124,0,0,0,0,,
1771155000,70353.6,70356.9,70262,70335.4,70353.6,70356.9,70262,70335.4,70385.89526400865,,,,,,,72119.95210979931,71485.27814133841,70850.60417287752,70389.02310490595,69927.44203693439,69292.7680684735,68658.09410001259,0,0,0,0,,
1771155900,70335.3,70366.4,70237.1,70268.7,70335.3,70366.4,70237.1,70268.7,70365.3122769001,,,,,,,72089.6666369779,71458.63025143958,70827.59386590126,70368.65831278249,69909.72275966371,69278.68637412539,68647.64998858707,0,0,0,0,,
1771156800,70268.6,70299.5,70130,70195.6,70268.6,70299.5,70130,70195.6,70336.01690362454,,,,,,,72050.96277688711,71423.5407472236,70796.11871756008,70339.8117868957,69883.50485623133,69256.08282656781,68628.6607969043,0,0,0,0,,
1771157700,70195.5,70371.9,69946,70332.7,70195.5,70371.9,69946,70332.7,70329.06616998985,,,,,,69946,72038.6997336371,71413.14247507622,70787.58521651533,70332.6344830165,69877.68374951767,69252.12649095678,68626.56923239591,0,0,0,0,,
1771158600,70332.6,70391,70108.6,70226.4,70332.6,70391,70108.6,70226.4,70309.163037675,,,,,,,72016.07953779226,71391.5824044752,70767.08527115812,70312.90553783662,69858.72580451511,69234.22867119804,68609.73153788097,0,0,0,0,,
1771159500,70226.4,70226.5,69266.1,69284.9,70226.4,70226.5,69266.1,69284.9,70154.59945418182,,,,,,,71876.85198076812,71248.28385830065,70619.71573583318,70162.57528312955,69705.43483042593,69076.86670795846,68448.298585491,0,0,0,0,,
1771160400,69285,69528,69255,69472.6,69285,69528,69255,69472.6,70032.63901486358,,,,,,,71770.3930557432,71137.32679922768,70504.26054271216,70043.84871979179,69583.43689687141,68950.37064035589,68317.30438384037,0,0,0,0,,
1771161300,69472.5,69593.2,68980,69020,69472.5,69593.2,68980,69020,69854.56164961349,,,,,,,71615.90634313435,70975.97900243592,70336.05166173751,69870.64995941138,69405.24825708526,68765.32091638685,68125.39357568842,0,0,0,0,,
1771162200,69020.1,69146.7,68840,68899,69020.1,69146.7,68840,68899,69672.97558263739,,,,,,,71458.06349150056,70811.20949351326,70164.35549552596,69693.91622426247,69223.47695299899,68576.62295501168,67929.76895702438,0,0,0,0,,
1771163100,68899,69041.5,68741.4,68907.2,68899,69041.5,68741.4,68907.2,69511.27213236428,,,,,,,71318.5822257659,70665.043676628,70011.5051274901,69536.20436448073,69060.90360147135,68407.36505233345,67753.82650319555,0,0,0,0,,
1771164000,68907.2,69082.8,68811.5,68926,68907.2,69082.8,68811.5,68926,69374.13114729954,,,,,,,71200.80616178192,70541.20186764072,69881.59757349952,69401.88535957865,68922.17314565778,68262.56885151658,67602.96455737538,0,0,0,0,,
1771164900,68926,69064,68914.2,69059.5,68926,69064,68914.2,69059.5,69279.43542477748,,,,,,,71119.51770877664,70455.35584138813,69791.19397399962,69308.16716135343,68825.14034870724,68160.97848131873,67496.81661393022,0,0,0,0,,
1771165800,69059.5,69180,68936,69129.9,69059.5,69180,68936,69129.9,69217.02819446007,,,,,,,71066.45567469564,70398.63084778254,69730.80602086944,69245.1152376599,68759.42445445037,68091.59962753727,67423.77480062417,0,0,0,0,,
1771166700,69129.8,69161.7,69002.1,69140,69129.8,69161.7,69002.1,69140,69175.29266164347,,,,,,,71029.07826447407,70358.9616657187,69688.84506696332,69201.48754059577,68714.13001422823,68044.01341547284,67373.89681671748,0,0,0,0,,
1771167600,69139.9,69230,69066,69174.1,69139.9,69230,69066,69174.1,69153.96281173186,,,,,,,71007.69206275657,70336.49663426285,69665.30120576912,69177.1590759555,68689.01694614187,68017.82151764815,67346.62608915442,0,0,0,0,,
1771168500,69174,69174,68845,68858.8,69174,69174,68845,68858.8,69098.15115699511,,,,,,,70952.65002930984,70280.3555416314,69608.06105395297,69119.11960836867,68630.17816278436,67957.88367510593,67285.5891874275,0,0,0,0,,
1771169400,68858.7,69048.9,68848.1,69047.2,68858.7,69048.9,68848.1,69047.2,69078.36788451386,,,,,,,70930.70890790799,70257.98478789165,69585.2606678753,69096.00676240888,68606.75285694246,67934.02873692612,67261.30461690978,0,0,0,0,,
1771170300,69047.1,69068.1,68925.4,69068.1,69047.1,69068.1,68925.4,69068.1,69068.27947463172,,,,,,,70915.89908037518,70243.66390919758,69571.42873801997,69082.53043170899,68593.63212539801,67921.3969542204,67249.1617830428,0,0,0,0,,
1771171200,69068.1,69068.1,68753,68960,69068.1,69068.1,68753,68960,69047.08391191562,,,,,,,70891.61468551143,70219.5455275505,69547.47636958955,69058.69880016342,68569.92123073728,67897.85207277634,67225.7829148154,0,0,0,0,,
1771172100,68959.9,69047.5,68841,69044.1,68959.9,69047.5,68841,69044.1,69041.50343220502,,,,,,,70882.17261656688,70210.56885418048,69538.96509179407,69050.52599187668,68562.08689195929,67890.48312957288,67218.87936718648,0,0,0,0,,
1771173000,69044.1,69074,68888,68996.4,69044.1,69074,68888,68996.4,69031.5307578765,,,,,,,70867.97771118997,70197.21096801168,69526.4442248334,69038.61386615827,68550.78350748314,67880.01676430485,67209.25002112656,0,0,0,0,,
1771173900,68996.4,69052.6,68970.1,68977.6,68996.4,69052.6,68970.1,68977.6,69020.71883949362,,,,,,,70850.74137787963,70181.80200270673,69512.86262753382,69026.3612637717,68539.85990000959,67870.92052483668,67201.98114966377,0,0,0,0,,
1771174800,68977.6,69050.4,68918.1,69031.8,68977.6,69050.4,68918.1,69031.8,69019.40809254619,,,,,,,70841.47984967731,70174.96446732414,69508.44908497097,69023.71062507776,68538.97216518455,67872.45678283137,67205.9414004782,0,0,0,0,,
1771175700,69031.8,69033,68880,68961.5,69031.8,69033,68880,68961.5,69009.16528893022,,,,,,,70822.82669109653,70159.11637126171,69495.40605142688,69012.70763700156,68530.00922257623,67866.2989027414,67202.58858290658,0,0,0,0,,
1771176600,68961.4,69026.3,68782.3,68799.5,68961.4,69026.3,68782.3,68799.5,68976.43048729164,,,,,,,70783.38938537127,70122.19384241929,69460.99829946732,68980.12881368407,68499.25932790083,67838.06378494886,67176.86824199688,0,0,0,0,,
1771177500,68799.5,68799.5,68152,68607.8,68799.5,68799.5,68152,68607.8,68917.36885237168,,,,,,,70726.66410948275,70065.02470809866,69403.38530671457,68922.19301479886,68441.00072288315,67779.36132149906,67117.72192011497,0,0,0,0,,
1771178400,68607.8,68721.4,68404.9,68656.9,68607.8,68721.4,68404.9,68656.9,68868.49364129985,,,,,,,70681.98102611542,70019.15069808654,69356.32037005767,68874.26194967303,68392.2035292884,67729.37320125953,67066.54287323065,0,0,0,0,,
1771179300,68656.9,68770.9,68524.7,68526.5,68656.9,68770.9,68524.7,68526.5,68805.26498207937,,,,,,,70623.93176599812,69959.73215300025,69295.53254000237,68812.47827600391,68329.42401200545,67665.22439900757,67001.0247860097,0,0,0,0,,
1771180200,68526.5,68689.9,68353.9,68671.3,68526.5,68689.9,68353.9,68671.3,68769.15752592943,,,,,,,70593.94282698314,69927.73081336275,69261.51879974238,68777.00097165482,68292.48314356727,67626.2711299469,66960.0591163265,0,0,0,0,,
1771181100,68671.4,68683,68313.6,68420,68671.4,68683,68313.6,68420,68703.2796965941,,,,,,,70537.01810586793,69868.05676014282,69199.09541441772,68712.57807207218,68226.06072972664,67557.09938400154,66888.13803827643,0,0,0,0,,
1771182000,68420,68500.1,68029.6,68156.2,68420,68500.1,68029.6,68156.2,68606.33036344018,,,,,,,70453.26482271781,69780.28844607451,69107.31206943121,68617.87470459972,68128.43733976822,67455.46096312492,66782.48458648162,0,0,0,0,,
1771182900,68156.2,68542.6,68080.1,68524.4,68156.2,68542.6,68080.1,68524.4,68571.80533772083,,,,,,,70432.7972964946,69754.73561494483,69076.67393339507,68583.53816499523,68090.4023965954,67412.34071504563,66734.27903349587,0,0,0,0,,
1771183800,68524.5,68529.7,68182.7,68216.9,68524.5,68529.7,68182.7,68216.9,68501.83051106916,,,,,,,70378.2316366626,69694.91844437996,69011.60525209732,68514.65020316449,68017.69515423167,67334.38196194902,66651.06876966638,0,0,0,0,,
1771184700,68216.9,68417,68213.3,68263.6,68216.9,68417,68213.3,68263.6,68447.74674379578,,,,,,,70336.42598180854,69648.7527538402,68961.07952587186,68460.95354189488,67960.8275579179,67273.15432994955,66585.48110198122,0,0,0,0,,
1771185600,68263.7,68419,68100.2,68393.3,68263.7,68419,68100.2,68393.3,68421.67095112884,,,,,,,70321.02770183986,69629.20798104841,68937.38826025696,68434.2466451359,67931.10503001485,67239.2853092234,66547.46558843195,0,0,0,0,,
1771186500,68393.3,68462.3,68275.9,68457,68393.3,68462.3,68275.9,68457,68413.09290298252,,,,,,,70319.44970397843,69624.58160539789,68929.71350681734,68424.35488966785,67918.99627251837,67224.12817393782,66529.26007535728,0,0,0,0,,
1771187400,68457,68535.4,68397.4,68476.9,68457,68535.4,68397.4,68476.9,68413.90904062381,,,68397.4,,,,70323.10989863529,69626.57335129392,68930.03680395255,68423.46476952247,67916.89273509239,67220.35618775102,66523.81964040965,0,0,0,0,,
1771188300,68476.9,68477.7,68371,68420.1,68476.9,68477.7,68371,68420.1,68410.93636565066,,,,,,,70318.99254533902,69622.2769850194,68925.56142469979,68418.85919901279,67912.1569733258,67215.44141300618,66518.72585268656,0,0,0,0,,
1771189200,68420.1,68748.3,68420.1,68706,68420.1,68748.3,68420.1,68706,68452.34648545022,,,68420.1,,,,70358.20808564618,69661.2226019896,68964.23711833304,68457.33858476463,67950.44005119622,67253.45456753965,66556.46908388307,0,0,0,0,,
1771190100,68706,68800,68626.8,68764.7,68706,68800,68626.8,68764.7,68502.9660745546,,,,,,,70404.34824845371,69707.87718701237,69011.40612557103,68504.88171725004,67998.35730892906,67301.88624748771,66605.41518604638,0,0,0,0,,
1771191000,68764.7,68934,68686.5,68703,68764.7,68934,68686.5,68703,68542.63795968697,,,,,,,70439.61012495421,69743.82884304039,69048.04756112659,68542.02481064381,68036.00206016103,67340.22077824723,66644.4394963334,0,0,0,0,,
